username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SussexStyleMag;2016-05-05 05:53;0;0;"@ZacGoldsmith read the last interview http:// apple.co/1QcMobL in at @SussexStyleMag";;@ZacGoldsmith @SussexStyleMag;;"727979492946350080";https://twitter.com/SussexStyleMag/status/727979492946350080
ashdavid999;2016-05-05 05:52;0;0;"#zacgoldsmith another joker politician who isn't able to answer a question.";;;#zacgoldsmith;"727979191573094400";https://twitter.com/ashdavid999/status/727979191573094400
Sprozza75;2016-05-05 05:52;0;0;"@StreathamCons @dallaglio8 @ZacGoldsmith Lawrence, your political stance is alienating a lot of people who respect you, which is a shame!";;@StreathamCons @dallaglio8 @ZacGoldsmith;;"727979164591083521";https://twitter.com/Sprozza75/status/727979164591083521
rob22_re;2016-05-05 05:52;0;0;"@savage_tina @bryanadams @ZacGoldsmith detached rich idiot";;@savage_tina @bryanadams @ZacGoldsmith;;"727979114959917056";https://twitter.com/rob22_re/status/727979114959917056
Jayoberoi2;2016-05-05 05:51;0;0;"@BorisJohnson @nsoamesmp @ZacGoldsmith hope London gives you what you deserve-a bloody nose";;@BorisJohnson @nsoamesmp @ZacGoldsmith;;"727978949414916096";https://twitter.com/Jayoberoi2/status/727978949414916096
BelloJiafra;2016-05-05 05:50;0;0;"@zacgoldsmith @borisjohnson Shame I don't still live in New Cross because then I could vote against your vile racist dog whistle campaign";;@zacgoldsmith @borisjohnson;;"727978747937337344";https://twitter.com/BelloJiafra/status/727978747937337344
AliMirajUK;2016-05-05 05:50;0;0;"I shall be voting for @ZacGoldsmith tomorrow. A humble, independent-minded man who will champion London and tackle housing #BackZac2016";;@ZacGoldsmith;#BackZac2016;"727978624956170240";https://twitter.com/AliMirajUK/status/727978624956170240
AlexGCanning;2016-05-05 05:50;0;0;"George Osborne and Zac Goldsmith in the same video. Like an AIDS/cancer sandwich";;;;"727978614692691969";https://twitter.com/AlexGCanning/status/727978614692691969
GreenJamieS;2016-05-05 05:49;0;0;"@SD_Washington Zac Goldsmith is chanelling the Donald in this election. He's a fool.";;@SD_Washington;;"727978530517229569";https://twitter.com/GreenJamieS/status/727978530517229569
here_comes_B;2016-05-05 05:49;0;2;"@timjboddy kind of what I thought about Zac Goldsmith before he went full on Le Pen/Farage and fucked it.";;@timjboddy;;"727978517602942976";https://twitter.com/here_comes_B/status/727978517602942976
TRUTHNOBULL;2016-05-05 05:49;0;0;"@ZacGoldsmith .... So faux .... Is our Zac pic.twitter.com/TxdRmnCvb9";;@ZacGoldsmith;;"727978366960345092";https://twitter.com/TRUTHNOBULL/status/727978366960345092
realjackbowman;2016-05-05 05:48;0;0;"@zacgoldsmith - making you aware that @BarnetCouncil has blocked my right to #vote tomorrow on incorrect grounds. #LondonMayor2016";;@zacgoldsmith @BarnetCouncil;#vote #LondonMayor2016;"727978310060417024";https://twitter.com/realjackbowman/status/727978310060417024
glenlambo;2016-05-05 05:48;0;2;"The views of @ZacGoldsmith on fox hunting leaves my view that I should rip his throat out with my teeth and see how he feels #OutOfTouch";;@ZacGoldsmith;#OutOfTouch;"727978271997054978";https://twitter.com/glenlambo/status/727978271997054978
yrotitna;2016-05-05 05:47;0;0;"@Unrustled @AndAnyBassDrum and @ZacGoldsmith looks like a cheap blow up doll";;@Unrustled @AndAnyBassDrum @ZacGoldsmith;;"727978069118570496";https://twitter.com/yrotitna/status/727978069118570496
Marwood20;2016-05-05 05:46;3;5;"Dr Ben White: "Never met anyone as despicable as @ZacGoldsmith #NastyZac . Vote against him tomorrow! #bbcnews #bbcdp https:// twitter.com/ProtocoIDriven /status/726877264680476676 …";;@ZacGoldsmith;#NastyZac #bbcnews #bbcdp;"727977840902311936";https://twitter.com/Marwood20/status/727977840902311936
chintito;2016-05-05 05:46;0;0;"That song when an esteemed and high-ranking conservative has this much contempt for @ZacGoldsmith is the fat lady's. https:// twitter.com/LondonLabour/s tatus/727426370221940736 …";;@ZacGoldsmith;;"727977838830358528";https://twitter.com/chintito/status/727977838830358528
Max_Bell_11;2016-05-05 05:46;0;0;"Zac Goldsmith is running a patronising and poisonous campaign http://www. newstatesman.com/politics/elect ions/2016/05/zac-goldsmith-running-patronising-and-poisonous-campaign …";;;;"727977789811507201";https://twitter.com/Max_Bell_11/status/727977789811507201
lisaocarroll;2016-05-05 05:46;0;1;"All those new destinations in London for Zac Goldsmith . Poplar! Hounslow! Goodness. https:// twitter.com/owen_g/status/ 727967365737107456 …";;;;"727977686161854465";https://twitter.com/lisaocarroll/status/727977686161854465
rob22_re;2016-05-05 05:45;0;0;"@anguswyatt @bryanadams @ZacGoldsmith this is the most repulsive thing ever";;@anguswyatt @bryanadams @ZacGoldsmith;;"727977596873510912";https://twitter.com/rob22_re/status/727977596873510912
AnaOpp;2016-05-05 05:45;0;0;"@bryanadams @ZacGoldsmith ewww no.";;@bryanadams @ZacGoldsmith;;"727977481718878208";https://twitter.com/AnaOpp/status/727977481718878208
iverlean;2016-05-05 05:45;0;0;"@LabourJames @bryanadams @ZacGoldsmith NOOOOOO!";;@LabourJames @bryanadams @ZacGoldsmith;;"727977464107020290";https://twitter.com/iverlean/status/727977464107020290
LadyVauxhall;2016-05-05 05:45;0;0;"@ZacGoldsmith You'd do better concentrating in transport, police and housing not green ephemera ffs https:// twitter.com/zacgoldsmith/s tatus/727895080015675392 …";;@ZacGoldsmith;;"727977448957194240";https://twitter.com/LadyVauxhall/status/727977448957194240
etonmessuk;2016-05-05 05:45;3;2;"Without a shred of irony, Standard claims that "within the last few weeks Zac Goldsmith has come into his own". Beer, racism and Bollywood?";;;;"727977404854087680";https://twitter.com/etonmessuk/status/727977404854087680
Andrew_Campling;2016-05-05 05:45;0;0;"And business-grade connectivity at speeds of 10Gbps and higher can be ordered for any premises in the borough @JamesBerryMP @ZacGoldsmith";;@JamesBerryMP @ZacGoldsmith;;"727977387632250880";https://twitter.com/Andrew_Campling/status/727977387632250880
pennygeer;2016-05-05 05:44;2;0;"Zac Goldsmith ‘alliance with 9/11 conspiracy theorist’ http:// politicalscrapbook.net/2016/05/zac-go ldsmith-alliance-with-911-conspiracy-theorist/ … via @psbook";;@psbook;;"727977321332903936";https://twitter.com/pennygeer/status/727977321332903936
townsendyesmate;2016-05-05 05:44;4;12;"democracy is cool and all that but if u vote for Zac Goldsmith tomorrow then u my friend are a fucking joke";;;;"727977261241077760";https://twitter.com/townsendyesmate/status/727977261241077760
SussexStyleMag;2016-05-05 05:44;0;0;"@ZacGoldsmith see what @SussexStyleMag says meet the man in our latest issue online at http:// apple.co/1QcMobL";;@ZacGoldsmith @SussexStyleMag;;"727977235290951681";https://twitter.com/SussexStyleMag/status/727977235290951681
sijconnolly;2016-05-05 05:43;0;0;"So apathetic about the Mayoral election, I'm basing my vote on the fact Zac Goldsmith can't even button his jacket pic.twitter.com/i6Ir0nzC2z";;;;"727977005262721024";https://twitter.com/sijconnolly/status/727977005262721024
MattDronfield;2016-05-05 05:43;0;0;"@LordJackTaylor I did the @MetroUK quiz & it said @ZacGoldsmith - I just do t trust him though";;@LordJackTaylor @MetroUK @ZacGoldsmith;;"727976950959116290";https://twitter.com/MattDronfield/status/727976950959116290
JonNorgrove;2016-05-05 05:43;0;0;"@Jack_Howlett @ZacGoldsmith @KP24 @ShaneWarne @TheBorisBecker @dallaglio8 @SolManOfficial @jamescracknell @TheSun pathetic tory";;@Jack_Howlett @ZacGoldsmith @KP24 @ShaneWarne @TheBorisBecker @dallaglio8 @SolManOfficial @jamescracknell @TheSun;;"727976867253325825";https://twitter.com/JonNorgrove/status/727976867253325825
Ogsy_SFC;2016-05-05 05:42;0;4;"I wish I lived in London so that I could choose not to vote for @ZacGoldsmith";;@ZacGoldsmith;;"727976833917067265";https://twitter.com/Ogsy_SFC/status/727976833917067265
Arsnlwnkr;2016-05-05 05:42;1;0;"#LondonMayor2016 stop the Islamic socialists in London (isil) & vote Zac Goldsmith for mayor #BackZac2016";;;#LondonMayor2016 #BackZac2016;"727976632766574592";https://twitter.com/Arsnlwnkr/status/727976632766574592
JonNorgrove;2016-05-05 05:42;0;1;"@Jack_Howlett @ZacGoldsmith @KP24 @ShaneWarne @TheBorisBecker @dallaglio8 @SolManOfficial @jamescracknell @TheSun a lot of sports covered";;@Jack_Howlett @ZacGoldsmith @KP24 @ShaneWarne @TheBorisBecker @dallaglio8 @SolManOfficial @jamescracknell @TheSun;;"727976629180497920";https://twitter.com/JonNorgrove/status/727976629180497920
RobGoodwin3;2016-05-05 05:41;0;0;"@David_Cameron @ZacGoldsmith how very Richmond-Upon-Thames";;@David_Cameron @ZacGoldsmith;;"727976543981608961";https://twitter.com/RobGoodwin3/status/727976543981608961
StreathamCons;2016-05-05 05:41;7;5;"Zac Goldsmith will deliver jobs for London, protect our environment, build more homes & back the police #BackZac2016 pic.twitter.com/agfxjvvX5J";;;#BackZac2016;"727976520770183168";https://twitter.com/StreathamCons/status/727976520770183168
LondraGazete;2016-05-05 05:41;0;0;"Zac Goldsmith , Türklerin oyunu istiyor http://www. londragazete.com/2016/05/04/zac -goldsmith-turklerin-oyunu-istiyor/ … pic.twitter.com/wPhGFIG09m";;;;"727976518140448772";https://twitter.com/LondraGazete/status/727976518140448772
GavinCurnow;2016-05-05 05:41;0;1;"@LabourJames @bryanadams @ZacGoldsmith Well he's spelt 'racist' wrong there for a start";;@LabourJames @bryanadams @ZacGoldsmith;;"727976511458914309";https://twitter.com/GavinCurnow/status/727976511458914309
MeMyselfmomo;2016-05-05 05:41;0;0;"@_LFI @CFoI @JohnMannMP @ZacGoldsmith @ZionistFed @StandWithUsUK @Channel4News @BBCWorld @Israel @LTCPeterLerner https:// twitter.com/AliAbunimah/st atus/727967027856474113 …";;@_LFI @CFoI @JohnMannMP @ZacGoldsmith @ZionistFed @StandWithUsUK @Channel4News @BBCWorld @Israel @LTCPeterLerner;;"727976483847843842";https://twitter.com/MeMyselfmomo/status/727976483847843842
thespiddalkid;2016-05-05 05:41;0;0;"@mattleys if during the debate she had flew in the air and shat on the head of zac Goldsmith she would have won my vote.";;@mattleys;;"727976447957204993";https://twitter.com/thespiddalkid/status/727976447957204993
Jews4BIG;2016-05-05 05:41;3;3;"If Labour is deeply antisemitic then why have they been so principly and welcomely silent on Zac Goldsmith 's religion? #FreeSpeechOnIsrael";;;#FreeSpeechOnIsrael;"727976388624564225";https://twitter.com/Jews4BIG/status/727976388624564225
MikeInBrixton;2016-05-05 05:41;0;2;"If Labour is deeply antisemitic then why have they been so principly and welcomely silent on Zac Goldsmith 's religion? #FreeSpeechOnIsrael";;;#FreeSpeechOnIsrael;"727976387194322944";https://twitter.com/MikeInBrixton/status/727976387194322944
stevenperkins;2016-05-05 05:40;0;0;"" Zac Goldsmith would say he'd be the best candidate to deal with the issues." Yes, funny that. #bbclondonnews";;;#bbclondonnews;"727976255090503681";https://twitter.com/stevenperkins/status/727976255090503681
jacomus69;2016-05-05 05:40;0;0;"@JoanneButters @ZacGoldsmith Me too!";;@JoanneButters @ZacGoldsmith;;"727976164220882946";https://twitter.com/jacomus69/status/727976164220882946
CoastKerry;2016-05-05 05:40;0;0;"@ZacGoldsmith Pay your taxes, you appalling, out of touch, stuffed shirt.";;@ZacGoldsmith;;"727976156008484864";https://twitter.com/CoastKerry/status/727976156008484864
Mark_Wilz1;2016-05-05 05:40;0;1;"Reasons why I am not voting for Zac Goldsmith pic.twitter.com/fDURMiIDSy";;;;"727976151482834944";https://twitter.com/Mark_Wilz1/status/727976151482834944
Andrew_Campling;2016-05-05 05:40;1;0;"Fibre broadband is now accessible at >99% of premises in #Kingston , ~99% superfast http:// labs.thinkbroadband.com/local/index.ph p?area=E09000021 … @JamesBerryMP @ZacGoldsmith";;@JamesBerryMP @ZacGoldsmith;#Kingston;"727976122604982272";https://twitter.com/Andrew_Campling/status/727976122604982272
mysouthfields;2016-05-05 05:39;1;1;"CCHQPress: RT ZacGoldsmith : With BorisJohnson at #BackZac2016 HQ. Tomorrow is polling day and your vote will be vi… https:// amp.twimg.com/v/94d4204e-36d 2-4a94-9346-c963f37cfcc2 …";;;#BackZac2016;"727975973266796544";https://twitter.com/mysouthfields/status/727975973266796544
JuliaHines;2016-05-05 05:39;0;0;"@patel4witham @PlebLand and yet, there are still more important reasons why @ZacGoldsmith shouldn't win http://www. middleeasteye.net/columns/london -mayor-race-conservatives-game-religious-and-racial-divisions-538083247 … Peter Oborne";;@patel4witham @PlebLand @ZacGoldsmith;;"727975937376137216";https://twitter.com/JuliaHines/status/727975937376137216
TootlestheTaxi;2016-05-05 05:38;4;1;"@richard3berry @GlobellComms https://www. icloud.com/pages/000sKPC9 78a5rNTnubjv9jx5Q#Daniels_for_U%CC%88ber-U%CC%88ber_4_Daniels%21 … How Leon lied to @LondonAssembly ! @DarrenJohnsonAM @rdicktracey @ZacGoldsmith";;@richard3berry @GlobellComms @LondonAssembly @DarrenJohnsonAM @rdicktracey @ZacGoldsmith;#Daniels_for_U;"727975827388911616";https://twitter.com/TootlestheTaxi/status/727975827388911616
Manda_Ponium;2016-05-05 05:38;0;1;"@OrhanOrhan @BorisJohnson @ZacGoldsmith good luck with finding one";;@OrhanOrhan @BorisJohnson @ZacGoldsmith;;"727975715535212544";https://twitter.com/Manda_Ponium/status/727975715535212544
camilobellom;2016-05-05 05:38;0;0;"@rurda @LUFswe @c_sll @ZacGoldsmith @BorisJohnson e Inglés";;@rurda @LUFswe @c_sll @ZacGoldsmith @BorisJohnson;;"727975686112223232";https://twitter.com/camilobellom/status/727975686112223232
AlessandroL_Loi;2016-05-05 05:38;0;0;"@NickJThommo @ZacGoldsmith Now you're telling people who to vote for, after saying you wouldn't!! #LabourLiar #DodgyJezza";;@NickJThommo @ZacGoldsmith;#LabourLiar #DodgyJezza;"727975592231079936";https://twitter.com/AlessandroL_Loi/status/727975592231079936
matt_greener;2016-05-05 05:37;0;0;"@ZacGoldsmith @BorisJohnson yes @BorisJohnson don't forget to vote";;@ZacGoldsmith @BorisJohnson @BorisJohnson;;"727975497867628544";https://twitter.com/matt_greener/status/727975497867628544
BillyRubin69;2016-05-05 05:37;0;0;"If it uses the same tactics as racists & quacks like a racist, it must be a racist @ZacGoldsmith #LondonMayor2016 https:// twitter.com/KTTOUT/status/ 727140352201773057 …";;@ZacGoldsmith;#LondonMayor2016;"727975440430862339";https://twitter.com/BillyRubin69/status/727975440430862339
ClaireScull;2016-05-05 05:37;0;0;"Good luck tomorrow @ZacGoldsmith , digits crossed!";;@ZacGoldsmith;;"727975405597118464";https://twitter.com/ClaireScull/status/727975405597118464
JoanneButters;2016-05-05 05:37;0;1;"Supporting @ZacGoldsmith and keeping my fingers crossed for him #LondonMayor2016";;@ZacGoldsmith;#LondonMayor2016;"727975361141719040";https://twitter.com/JoanneButters/status/727975361141719040
nickh1877;2016-05-05 05:36;0;0;"@ZacGoldsmith has the Charisma of a cabbage. When he stands up to speak, its like someone's thrown a chair into the room. #DodgyZac";;@ZacGoldsmith;#DodgyZac;"727975243097182210";https://twitter.com/nickh1877/status/727975243097182210
ScrWr_ent;2016-05-05 05:36;0;0;"IanTheInventor: RT RossHaynes92: Sorry to see ZacGoldsmith making mental health slurs in #Croydon today. His campa… https:// twitter.com/martinangus/st atus/727904441584750593 …";;;#Croydon;"727975139846045696";https://twitter.com/ScrWr_ent/status/727975139846045696
DBermudezRM;2016-05-05 05:36;0;0;"Zac Goldsmith , el millonario "sin programa" que quiere gobernar en Londres http://www. elespanol.com/mundo/20160503 /121988127_0.html …";;;;"727975134129180674";https://twitter.com/DBermudezRM/status/727975134129180674
BillyRubin69;2016-05-05 05:36;0;0;"Mayoral candidate posing as a racist @ZacGoldsmith uses same grubby tactics as BNP! https:// twitter.com/KTTOUT/status/ 727140352201773057 …";;@ZacGoldsmith;;"727975117779800065";https://twitter.com/BillyRubin69/status/727975117779800065
chazma85;2016-05-05 05:35;1;1;"Zac Goldsmith 's smear campaign is absolutely disgusting and his manifesto is so impersonal. Please London, use your vote wisely!";;;;"727975014037893121";https://twitter.com/chazma85/status/727975014037893121
timothy_barnes;2016-05-05 05:35;0;0;"@SnapchatSi @barnetsouthgate @ZacGoldsmith @BarnetandCamden @BarnetTories No, but one did ask about #antisemitism in #labour";;@SnapchatSi @barnetsouthgate @ZacGoldsmith @BarnetandCamden @BarnetTories;#antisemitism #labour;"727974942604693504";https://twitter.com/timothy_barnes/status/727974942604693504
straightgandalf;2016-05-05 05:33;0;0;"@labourmatters @bryanadams @ZacGoldsmith from jew hating hating terrorist supporting anti semitic labour!... Pot kettle...";;@labourmatters @bryanadams @ZacGoldsmith;;"727974580032262144";https://twitter.com/straightgandalf/status/727974580032262144
ScripterParkes;2016-05-05 05:33;1;0;"Rich toff @ZacGoldsmith voted to cut #ESA yet his campaign bus made use of a disabled parking space #NastyZac http://www. mirror.co.uk/news/uk-news/t ory-zac-goldsmiths-campaign-van-7887819 …";;@ZacGoldsmith;#ESA #NastyZac;"727974569265532928";https://twitter.com/ScripterParkes/status/727974569265532928
timothy_barnes;2016-05-05 05:33;1;9;"High impact, positive final day #campaigning for @ZacGoldsmith @BarnetandCamden @BarnetTories & a #Boris selfie! pic.twitter.com/NYGJpwVzbW – bei Chipping Barnet Conservative Association";;@ZacGoldsmith @BarnetandCamden @BarnetTories;#campaigning #Boris;"727974497270255618";https://twitter.com/timothy_barnes/status/727974497270255618
val_hudson;2016-05-05 05:33;13;4;"#zacgoldsmith involved in #toryelectionfraud scandal? Surely not! https:// twitter.com/mikecoulson48/ status/727750948928491520 …";;;#zacgoldsmith #toryelectionfraud;"727974494988607493";https://twitter.com/val_hudson/status/727974494988607493
AsYouLikelt;2016-05-05 05:33;0;0;"Tomorrow's the big day and I'm just scared about Zac Goldsmith";;;;"727974492748840960";https://twitter.com/AsYouLikelt/status/727974492748840960
as_aama;2016-05-05 05:33;0;1;"@SayeedaWarsi @LukeFrancis88 @ZacGoldsmith @Conservatives";;@SayeedaWarsi @LukeFrancis88 @ZacGoldsmith @Conservatives;;"727974405268197376";https://twitter.com/as_aama/status/727974405268197376
MyrsiniT;2016-05-05 05:33;0;0;"How can Zac Goldsmith be so well off yet wear shoes with holes in them? And why in God's name was he out delivering milk today? #confused";;;#confused;"727974378105933824";https://twitter.com/MyrsiniT/status/727974378105933824
topman920;2016-05-05 05:33;0;0;"Tory Zac Goldsmith 's campaign van caught in a disabled parking space http:// fb.me/38X7YYJ8N";;;;"727974376218439683";https://twitter.com/topman920/status/727974376218439683
andrew_crow;2016-05-05 05:32;0;0;"@ZacGoldsmith utterly hopeless. Trailed from the start then got nasty & made life worse for himself. #LondonMayor2016 #YesWeKhan #VoteLabour";;@ZacGoldsmith;#LondonMayor2016 #YesWeKhan #VoteLabour;"727974325601570816";https://twitter.com/andrew_crow/status/727974325601570816
BillyRubin69;2016-05-05 05:32;0;0;"A vote for @ZacGoldsmith is a vote for racism! #LondonMayor2016";;@ZacGoldsmith;#LondonMayor2016;"727974239668670468";https://twitter.com/BillyRubin69/status/727974239668670468
straightgandalf;2016-05-05 05:32;0;0;"@JuniorPenfold @bryanadams @ZacGoldsmith no, have a terrorist supporting jew hating labour mayor instead";;@JuniorPenfold @bryanadams @ZacGoldsmith;;"727974234983665664";https://twitter.com/straightgandalf/status/727974234983665664
AlessandroL_Loi;2016-05-05 05:32;0;0;"@NickJThommo or you could just vote for @ZacGoldsmith !!";;@NickJThommo @ZacGoldsmith;;"727974175999197184";https://twitter.com/AlessandroL_Loi/status/727974175999197184
uberees;2016-05-05 05:32;0;0;"@Matthew70164866 is nothing clear to yiu?! Don't you understand anything? @Dean_Trench @jdf35633 @ZacGoldsmith";;@Matthew70164866 @Dean_Trench @jdf35633 @ZacGoldsmith;;"727974147226210304";https://twitter.com/uberees/status/727974147226210304
pravinjeya;2016-05-05 05:30;0;0;"@rohitkakar1 my 1st pref will go 2 @sianberry but I can forgive @ZacGoldsmith cos of environmental credentials, so he's getting 2nd pref";;@rohitkakar1 @sianberry @ZacGoldsmith;;"727973794783039490";https://twitter.com/pravinjeya/status/727973794783039490
rurda;2016-05-05 05:30;0;0;"@camilobellom @LUFswe @c_sll @ZacGoldsmith @BorisJohnson En sueco?!";;@camilobellom @LUFswe @c_sll @ZacGoldsmith @BorisJohnson;;"727973737748959233";https://twitter.com/rurda/status/727973737748959233
NEILTONKS;2016-05-05 05:30;0;0;"@BorisJohnson @ZacGoldsmith @angelneptustar http:// dailym.ai/1Tl4i10 http:// dailym.ai/1SlntGT http:// henryjacksonsociety.org/2016/02/15/lab ours-khan-joined-radical-imam-at-rallies/ … http://www. standard.co.uk/news/london/ex posed-sadiq-khans-family-links-to-extremist-organisation-a3179066.html …";;@BorisJohnson @ZacGoldsmith @angelneptustar;;"727973675434188801";https://twitter.com/NEILTONKS/status/727973675434188801
GalvinDex;2016-05-05 05:30;0;0;"Though I completely disagree with @ZacGoldsmith on Europe. He's my choice for @mayoroflondon . A true business-friendly environmentalist!";;@ZacGoldsmith @mayoroflondon;;"727973662612176896";https://twitter.com/GalvinDex/status/727973662612176896
SquigglyVee;2016-05-05 05:30;0;1;"@ZacGoldsmith Tory environmentalism is a contradiction in terms, you utter shithouse";;@ZacGoldsmith;;"727973600637140992";https://twitter.com/SquigglyVee/status/727973600637140992
Goalkeppersmum;2016-05-05 05:30;0;0;"@JeremyCorbyn4PM @ZacGoldsmith Sickening! How dare you use a tragedy to attack another candidate! Do you have no shame?";;@JeremyCorbyn4PM @ZacGoldsmith;;"727973575366414336";https://twitter.com/Goalkeppersmum/status/727973575366414336
PaulEspley;2016-05-05 05:29;0;0;"Zac Goldsmith ’s London campaign has been a toe-curling embarrassment http:// blogs.spectator.co.uk/2016/05/zac-go ldsmiths-london-campaign-has-been-a-toe-curling-embarrassment/ …";;;;"727973374098550786";https://twitter.com/PaulEspley/status/727973374098550786
boycottbgbizsoc;2016-05-05 05:28;0;0;"@KTHopkins wants you to vote for @ZacGoldsmith You know what to do, Vote #SianthenKhan https:// twitter.com/KTHopkins/stat us/727418230252396544 …";;@KTHopkins @ZacGoldsmith;#SianthenKhan;"727973256662290432";https://twitter.com/boycottbgbizsoc/status/727973256662290432
stevetremlett;2016-05-05 05:28;2;6;"I've never seen a fish less pleased about being photographed with a politician #zacgoldsmith #LondonMayor2016 pic.twitter.com/n4MiDTZL4O";;;#zacgoldsmith #LondonMayor2016;"727973133563662336";https://twitter.com/stevetremlett/status/727973133563662336
MaccLabour;2016-05-05 05:28;2;2;"The #Tories trying to drag @jeremycorbyn through the mud are finding it backfires on them #toryelectionfraud #zacgoldsmith";;@jeremycorbyn;#Tories #toryelectionfraud #zacgoldsmith;"727973127649697792";https://twitter.com/MaccLabour/status/727973127649697792
CarbonCriminal;2016-05-05 05:28;4;4;"Good luck tomorrow @ZacGoldsmith London needs you at the helm. #LondonMayor2016";;@ZacGoldsmith;#LondonMayor2016;"727973076122669056";https://twitter.com/CarbonCriminal/status/727973076122669056
nickh1877;2016-05-05 05:27;0;0;"Zac Goldsmith 's Dodgy Money. He received £46,000 linked to luxury flat developers http:// gu.com/p/4tzk9/stw";;;;"727973024331407361";https://twitter.com/nickh1877/status/727973024331407361
GillianKeegan;2016-05-05 05:27;0;1;"@aliciakearns all good with me, walked 9 miles on @ZacGoldsmith campaign today #Campaign2016 workout. See you soon";;@aliciakearns @ZacGoldsmith;#Campaign2016;"727972973819334656";https://twitter.com/GillianKeegan/status/727972973819334656
weeshug72;2016-05-05 05:27;0;0;"Dear Londoners. Are you thinking of voting for Zac Goldsmith in the #LondonMayor2016 election? You don't wanna do that.";;;#LondonMayor2016;"727972920543223808";https://twitter.com/weeshug72/status/727972920543223808
sunny_hundal;2016-05-05 05:27;11;5;"ICYMI: In 2004, Zac Goldsmith joined up with Max Keiser to "take down coke". He's a 9/11 conspiracy theorist http:// politicalscrapbook.net/2016/05/zac-go ldsmith-alliance-with-911-conspiracy-theorist/ …";;;;"727972900842639360";https://twitter.com/sunny_hundal/status/727972900842639360
MarinaKim_;2016-05-05 05:27;0;0;"@sabinavankova @BJGoldsmith @HamishSHunter @seifertben @Tom_Smith26 @ZacGoldsmith Oh I recognize Henry! :) My friend's hubby :)";;@sabinavankova @BJGoldsmith @HamishSHunter @seifertben @Tom_Smith26 @ZacGoldsmith;;"727972878046638080";https://twitter.com/MarinaKim_/status/727972878046638080
artsnoise_;2016-05-05 05:26;0;0;"@PukkahPunjabi @ZacGoldsmith - honestly? I think he just doesn't have anything else to do, politics is a "lifestyle" choice.";;@PukkahPunjabi @ZacGoldsmith;;"727972795964133378";https://twitter.com/artsnoise_/status/727972795964133378
DariusRRobson;2016-05-05 05:25;0;0;"@Glinner is it me, or does Zac Goldsmith sound like Richmond from the IT crowd?";;@Glinner;;"727972562702053376";https://twitter.com/DariusRRobson/status/727972562702053376
sabinavankova;2016-05-05 05:25;0;5;"Campaigning in #PrimroseHill with @BJGoldsmith @HamishSHunter @seifertben @Tom_Smith26 4 @ZacGoldsmith #BackZac2016 pic.twitter.com/gZk113bCbh";;@BJGoldsmith @HamishSHunter @seifertben @Tom_Smith26 @ZacGoldsmith;#PrimroseHill #BackZac2016;"727972507458908161";https://twitter.com/sabinavankova/status/727972507458908161
lleuadau;2016-05-05 05:24;1;18;"your fave is problematic, me: has a crush on zac goldsmith , talks about it on twitter while wearing only a lace bra and drinking white wine";;;;"727972275597787140";https://twitter.com/lleuadau/status/727972275597787140
shaistaAziz;2016-05-05 05:24;0;1;"These Tory-Voting Muslims Have Turned Their Back On Zac Goldsmith https://www. buzzfeed.com/aishagani/thes e-tory-voting-muslims-have-turned-their-back-on-zac-gold?utm_term=.fq9PerBK3 … #via @aishagani #LondonMayor2016 #LondonVotes";;@aishagani;#via #LondonMayor2016 #LondonVotes;"727972243414908929";https://twitter.com/shaistaAziz/status/727972243414908929
gordoncraig11;2016-05-05 05:24;0;0;"@KTHopkins @GeneralElec2020 thats another 10,000 votes lost @ZacGoldsmith";;@KTHopkins @GeneralElec2020 @ZacGoldsmith;;"727972215958999040";https://twitter.com/gordoncraig11/status/727972215958999040
Julaybib;2016-05-05 05:24;0;0;"These Tory-Voting Muslims Have Turned Their Back On Zac Goldsmith https://www. buzzfeed.com/aishagani/thes e-tory-voting-muslims-have-turned-their-back-on-zac-gold?utm_term=.eqVORzWRL … via @aishagani @BuzzFeedUK";;@aishagani @BuzzFeedUK;;"727972210175021057";https://twitter.com/Julaybib/status/727972210175021057
Globalidentity;2016-05-05 05:24;2;0;"Who do you think would be the most green mayor @ZacGoldsmith or @sianberry hhmmm by the one in @TheGreenParty ?";;@ZacGoldsmith @sianberry @TheGreenParty;;"727972120626659329";https://twitter.com/Globalidentity/status/727972120626659329
GazFenemore;2016-05-05 05:23;0;1;"@martinangus @MindCharity @ZacGoldsmith @OborneTweets grass";;@martinangus @MindCharity @ZacGoldsmith @OborneTweets;;"727972052620201984";https://twitter.com/GazFenemore/status/727972052620201984
kalam2509;2016-05-05 05:23;1;2;"Anyone but not racist @ZacGoldsmith ! #mayoralelections";;@ZacGoldsmith;#mayoralelections;"727972009376944128";https://twitter.com/kalam2509/status/727972009376944128
WhyAyeMrs;2016-05-05 05:23;0;0;"@ZacGoldsmith So, as well as being a pointless cunt you eat a kebab with a knife and fork?";;@ZacGoldsmith;;"727972003270021120";https://twitter.com/WhyAyeMrs/status/727972003270021120
dijdowell;2016-05-05 05:22;1;1;"Also, Zac Goldsmith 's campaign deserves to lose. London is proudly diverse: we can't afford the division his rhetoric has tried to create.";;;;"727971779881349120";https://twitter.com/dijdowell/status/727971779881349120
